"STATION","NAME","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-09","10.8",",,U","14.4","H,,U","7.2","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-10","11.2",",,U","15.6","H,,U","7.2","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-11","7.4",",,U","11.7","H,,U","2.2","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-12","5.7",",,U","11.1","H,,U","1.1","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-13","7.9",",,U","12.2","H,,U","4.4","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-14","9.2",",,U","13.3","H,,U","5.6","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-15","8.3",",,U","11.7","H,,U","6.1","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-16","4.6",",,U","9.4","H,,U","0.6","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-17","6.3",",,U","9.4","H,,U","2.8","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-18","10.3",",,U","13.9","H,,U","6.7","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-19","10.7",",,U","15.0","H,,U","7.2","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-20","9.9",",,U","15.0","H,,U","6.7","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-21","9.6",",,U","13.9","H,,U","7.2","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-22","10.1",",,U","13.3","H,,U","7.8","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-23","9.6",",,U","12.8","H,,U","7.8","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-24","11.2",",,U","16.7","H,,U","7.8","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-25","3.4",",,U","7.8","H,,U","1.1","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-26","3.8",",,U","5.6","H,,U","1.1","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-27","11.6",",,U","17.8","H,,U","5.0","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-28","15.0",",,U","19.4","H,,U","9.4","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-29","16.4",",,U","20.6","H,,U","12.8","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-30","11.1",",,U","16.1","H,,U","5.0","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-05-31","6.0",",,U","9.4","H,,U","3.3","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-01","12.7",",,U","18.3","H,,U","4.4","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-02","18.0",",,U","22.8","H,,U","12.2","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-03","18.4",",,U","22.8","H,,U","15.0","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-04","15.6",",,U","20.0","H,,U","10.0","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-05","14.1",",,U","18.9","H,,U","10.6","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-06","12.9",",,U","17.2","H,,U","8.9","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-07","12.7",",,U","18.3","H,,U","8.3","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-08","13.9",",,U","18.9","H,,U","7.8","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-09","6.4",",,U","10.0","H,,U","2.2","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-10","10.0",",,U","15.0","H,,U","2.2","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-11","16.4",",,U","21.1","H,,U","9.4","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-12","19.6",",,U","24.4","H,,U","15.6","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-13","18.1",",,U","22.8","H,,U","13.9","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-14","16.4",",,U","21.7","H,,U","12.8","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-15","14.3",",,U","17.8","H,,U","10.6","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-16","12.0",",,U","16.7","H,,U","6.7","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-17","7.1",",,U","10.0","H,,U","4.4","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-18","11.9",",,U","17.2","H,,U","5.6","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-19","16.0",",,U","20.6","H,,U","10.6","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-20","16.7",",,U","21.7","H,,U","13.3","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-21","18.2",",,U","23.3","H,,U","13.3","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-22","20.5",",,U","24.4","H,,U","16.7","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-23","21.2",",,U","26.1","H,,U","16.7","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-24","21.1",",,U","27.2","H,,U","16.7","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-25","19.7",",,U","24.4","H,,U","16.1","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-26","19.0",",,U","24.4","H,,U","15.6","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-27","17.6",",,U","22.8","H,,U","12.8","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-28","14.9",",,U","18.3","H,,U","11.7","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-29","16.8",",,U","21.1","H,,U","11.7","H,,U"
"USR0000CDUN","DUNCAN CALIFORNIA, CA US","2018-06-30","19.3",",,U","26.1","H,,U","13.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-01","10.1",",,U","16.1","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-02","11.0",",,U","17.8","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-03","9.2",",,U","13.9","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-04","11.7",",,U","17.8","H,,U","6.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-05","12.4",",,U","20.6","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-06","12.1",",,U","18.9","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-07","13.1",",,U","18.9","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-08","12.6",",,U","17.2","H,,U","10.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-09","12.8",",,U","17.2","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-10","13.3",",,U","17.2","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-11","13.3",",,U","19.4","H,,U","11.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-12","13.2",",,U","20.0","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-13","11.4",",,U","18.3","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-14","13.0",",,U","20.0","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-15","11.6",",,U","16.7","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-16","12.3",",,U","17.8","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-17","13.0",",,U","20.0","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-18","10.7",",,U","16.1","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-19","10.2",",,U","16.1","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-20","7.5",",,U","11.1","H,,U","4.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-21","7.7",",,U","14.4","H,,U","3.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-22","6.9",",,U","12.2","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-23","7.6",",,U","11.7","H,,U","4.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-24","9.3",",,U","12.2","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-25","10.4",",,U","14.4","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-26","10.1",",,U","17.2","H,,U","6.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-27","10.9",",,U","17.8","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-28","11.4",",,U","17.8","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-29","10.7",",,U","16.1","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-30","11.3",",,U","16.1","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2017-12-31","10.7",",,U","13.3","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-01","12.0",",,U","18.3","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-02","12.9",",,U","14.4","H,,U","11.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-03","12.0",",,U","13.3","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-04","12.2",",,U","13.9","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-05","12.2",",,U","13.9","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-06","9.9",",,U","15.0","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-07","8.1",",,U","8.9","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-08","10.7",",,U","13.3","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-09","10.8",",,U","13.3","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-10","10.4",",,U","15.6","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-11","10.4",",,U","14.4","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-12","11.6",",,U","17.2","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-13","9.2",",,U","12.2","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-14","9.3",",,U","11.7","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-15","11.6",",,U","17.2","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-16","11.6",",,U","13.3","H,,U","10.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-17","10.6",",,U","13.3","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-18","10.0",",,U","12.8","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-19","8.1",",,U","12.2","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-20","7.7",",,U","12.2","H,,U","5.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-21","8.5",",,U","12.2","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-22","10.3",",,U","13.3","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-23","8.6",",,U","14.4","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-24","8.3",",,U","10.6","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-25","8.5",",,U","12.2","H,,U","6.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-26","7.3",",,U","12.2","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-27","9.6",",,U","15.6","H,,U","4.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-28","11.8",",,U","17.8","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-29","11.8",",,U","15.0","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-30","13.2",",,U","21.1","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-01-31","14.3",",,U","21.7","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-01","16.8",",,U","24.4","H,,U","11.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-02","17.9",",,U","25.0","H,,U","13.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-03","18.4",",,U","25.6","H,,U","13.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-04","18.6",",,U","26.1","H,,U","15.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-05","17.8",",,U","25.6","H,,U","12.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-06","18.2",",,U","25.6","H,,U","13.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-07","16.4",",,U","21.7","H,,U","13.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-08","17.9",",,U","25.6","H,,U","11.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-09","17.4",",,U","25.6","H,,U","12.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-10","12.8",",,U","18.9","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-11","9.1",",,U","11.7","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-12","9.0",",,U","14.4","H,,U","6.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-13","10.6",",,U","17.8","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-14","9.0",",,U","13.3","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-15","9.9",",,U","17.2","H,,U","4.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-16","11.9",",,U","18.9","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-17","12.8",",,U","21.1","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-18","7.3",",,U","10.6","H,,U","3.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-19","5.1",",,U","9.4","H,,U","2.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-20","5.0",",,U","10.6","H,,U","-0.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-21","6.9",",,U","12.8","H,,U","2.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-22","6.0",",,U","9.4","H,,U","3.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-23","5.4",",,U","11.7","H,,U","0.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-24","6.6",",,U","11.1","H,,U","1.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-25","7.9",",,U","14.4","H,,U","3.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-26","7.1",",,U","9.4","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-27","7.6",",,U","14.4","H,,U","2.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-02-28","7.7",",,U","12.2","H,,U","3.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-01","9.2",",,U","12.8","H,,U","5.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-02","5.5",",,U","9.4","H,,U","1.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-03","5.0",",,U","8.9","H,,U","2.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-04","6.6",",,U","12.8","H,,U","2.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-05","8.8",",,U","15.6","H,,U","2.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-06","11.7",",,U","18.3","H,,U","6.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-07","12.8",",,U","18.9","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-08","12.4",",,U","18.3","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-09","11.3",",,U","17.2","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-10","10.4",",,U","15.6","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-11","13.3",",,U","20.6","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-12","13.7",",,U","20.0","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-13","11.1",",,U","14.4","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-14","8.6",",,U","13.9","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-15","7.7",",,U","10.6","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-16","7.6",",,U","10.6","H,,U","5.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-17","6.8",",,U","11.7","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-18","7.9",",,U","13.3","H,,U","3.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-19","10.1",",,U","16.1","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-20","9.6",",,U","11.1","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-21","12.0",",,U","12.8","H,,U","11.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-22","9.6",",,U","12.2","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-23","8.9",",,U","13.9","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-24","7.3",",,U","12.2","H,,U","3.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-25","7.7",",,U","12.2","H,,U","3.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-26","9.9",",,U","16.7","H,,U","5.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-27","14.5",",,U","22.8","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-28","19.1",",,U","25.6","H,,U","13.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-29","20.3",",,U","27.8","H,,U","15.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-30","19.1",",,U","28.3","H,,U","13.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-03-31","14.2",",,U","21.1","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-01","13.3",",,U","21.1","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-02","10.6",",,U","15.6","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-03","12.1",",,U","21.7","H,,U","6.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-04","11.3",",,U","17.8","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-05","11.4",",,U","16.1","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-06","12.9",",,U","13.3","H,,U","11.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-07","12.8",",,U","15.6","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-08","11.3",",,U","15.6","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-09","16.3",",,U","23.9","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-10","12.1",",,U","16.1","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-11","9.6",",,U","13.9","H,,U","6.7","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-12","8.8",",,U","12.8","H,,U","5.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-13","11.1",",,U","18.3","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-14","13.5",",,U","21.7","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-15","9.6",",,U","14.4","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-16","7.6",",,U","11.1","H,,U","5.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-17","9.3",",,U","16.7","H,,U","3.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-18","8.9",",,U","15.6","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-19","10.1",",,U","13.9","H,,U","5.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-20","13.2",",,U","22.2","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-21","14.8",",,U","25.0","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-22","17.2",",,U","25.6","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-23","17.8",",,U","27.2","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-24","12.1",",,U","19.4","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-25","11.6",",,U","18.9","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-26","10.7",",,U","15.6","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-27","12.7",",,U","16.7","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-28","11.5",",,U","16.1","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-29","11.3",",,U","16.1","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-04-30","10.3",",,U","15.0","H,,U","7.2","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-01","11.6",",,U","21.1","H,,U","5.6","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-02","12.2",",,U","18.9","H,,U","6.1","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-03","10.8",",,U","17.8","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-04","13.2",",,U","22.2","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-05","11.7",",,U","16.7","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-06","11.4",",,U","15.0","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-07","14.3",",,U","21.7","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-08","13.7",",,U","21.7","H,,U","8.3","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-09","12.5",",,U","16.7","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-10","12.1",",,U","16.1","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-11","16.9",",,U","23.9","H,,U","7.8","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-12","15.2",",,U","22.8","H,,U","10.0","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-13","11.3",",,U","15.6","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-14","10.7",",,U","15.0","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-15","12.3",",,U","16.7","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-16","12.5",",,U","17.2","H,,U","9.4","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-17","12.7",",,U","20.0","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-18","11.9",",,U","20.0","H,,U","8.9","H,,U"
"USR0000CBAR","BARNABY CALIFORNIA, CA US","2018-05-19","11.3",",,U","15.6","H,,U","8.9","H,,U"
