"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-01",,,"23.9",",,W","11.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-02",,,"21.1",",,W","12.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-03",,,"18.3",",,W","8.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-04",,,"21.7",",,W","7.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-05",,,"24.4",",,W","10.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-06",,,"20.6",",,W","7.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-07",,,"8.9",",,W","5.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-08",,,"6.1",",,W","5.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-09",,,"6.1",",,W","2.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-10",,,"10.0",",,W","-1.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-11",,,"14.4",",,W","-1.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-12",,,"17.2",",,W","5.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-13",,,"10.6",",,W","0.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-14",,,"16.7",",,W","4.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-15",,,"18.3",",,W","5.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-16",,,"12.8",",,W","0.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-17",,,"17.8",",,W","-0.5",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-18",,,"22.2",",,W","11.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-19",,,"25.0",",,W","13.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-20",,,"21.7",",,W","15.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-21",,,"17.8",",,W","11.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-22",,,"20.6",",,W","7.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-23",,,"23.3",",,W","10.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-24",,,"22.2",",,W","12.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-25",,,"12.2",",,W","3.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-26",,,"10.0",",,W","3.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-27",,,"10.0",",,W","6.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-28",,,"6.1",",,W","1.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-29",,,"9.4",",,W","-1.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-30",,,"13.3",",,W","-2.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2017-12-31",,,"9.4",",,W","0.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-01",,,"1.1",",,W","-4.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-02",,,"1.7",",,W","-7.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-03",,,"-0.5",",,W","-4.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-04",,,"2.8",",,W","-8.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-05",,,"3.3",",,W","-9.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-06",,,"1.1",",,W","-6.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-07",,,"2.8",",,W","-7.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-08",,,"17.8",",,W","-3.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-09",,,"22.2",",,W","6.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-10",,,"18.9",",,W","8.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-11",,,"25.0",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-12",,,"21.7",",,W","14.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-13",,,"15.0",",,W","3.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-14",,,"8.9",",,W","-1.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-15",,,"9.4",",,W","-2.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-16",,,"15.0",",,W","-2.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-17",,,"11.1",",,W","0.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-18",,,"8.3",",,W","-3.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-19",,,"16.7",",,W","-3.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-20",,,"18.3",",,W","0.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-21",,,"21.7",",,W","5.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-22",,,"22.8",",,W","4.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-23",,,"25.6",",,W","11.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-24",,,"17.2",",,W","4.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-25",,,"13.9",",,W","2.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-26",,,"17.2",",,W","-0.5",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-27",,,"23.3",",,W","8.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-28",,,"18.9",",,W","12.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-29",,,"17.2",",,W","7.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-30",,,"11.1",",,W","1.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-01-31",,,"11.1",",,W","-1.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-01",,,"20.0",",,W","1.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-02",,,"17.2",",,W","3.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-03",,,"10.0",",,W","0.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-04",,,"19.4",",,W","5.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-05",,,"17.2",",,W","6.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-06",,,"23.3",",,W","2.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-07",,,"23.9",",,W","10.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-08",,,"18.3",",,W","6.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-09",,,"20.0",",,W","5.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-10",,,"25.0",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-11",,,"24.4",",,W","18.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-12",,,"22.8",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-13",,,"13.9",",,W","8.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-14",,,"22.2",",,W","7.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-15",,,"27.2",",,W","11.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-16",,,"28.3",",,W","16.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-17",,,"21.7",",,W","14.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-18",,,"20.0",",,W","15.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-19",,,"26.1",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-20",,,"27.8",",,W","14.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-21",,,"27.2",",,W","15.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-22",,,"27.8",",,W","15.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-23",,,"27.8",",,W","13.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-24",,,"28.3",",,W","16.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-25",,,"30.0",",,W","18.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-26",,,"21.1",",,W","12.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-27",,,"20.0",",,W","8.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-02-28",,,"21.1",",,W","9.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-01",,,"26.1",",,W","18.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-02",,,"20.6",",,W","8.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-03",,,"17.8",",,W","5.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-04",,,"16.7",",,W","2.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-05",,,"20.0",",,W","0.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-06",,,"20.0",",,W","10.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-07",,,"17.8",",,W","5.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-08",,,"13.9",",,W","1.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-09",,,"16.7",",,W","0.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-10",,,"21.7",",,W","4.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-11",,,"24.4",",,W","6.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-12",,,"13.3",",,W","3.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-13",,,"15.0",",,W","1.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-14",,,"13.9",",,W","3.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-15",,,"20.0",",,W","0.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-16",,,"26.1",",,W","10.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-17",,,"23.3",",,W","8.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-18",,,"26.1",",,W","14.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-19",,,"21.7",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-20",,,"27.2",",,W","15.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-21",,,"15.6",",,W","6.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-22",,,"16.7",",,W","2.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-23",,,"18.9",",,W","1.7",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-24",,,"19.4",",,W","10.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-25",,,"17.8",",,W","7.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-26",,,"15.6",",,W","6.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-27",,,"15.6",",,W","9.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-28",,,"25.6",",,W","8.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-29",,,"26.1",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-30",,,"21.1",",,W","16.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-03-31",,,"20.6",",,W","10.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-01",,,"26.7",",,W","7.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-02",,,"28.9",",,W","11.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-03",,,"29.4",",,W","17.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-04",,,"27.8",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-05",,,"20.6",",,W","8.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-06",,,"25.0",",,W","6.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-07",,,"25.0",",,W","9.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-08",,,"15.6",",,W","5.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-09",,,"14.4",",,W","10.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-10",,,"13.9",",,W","7.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-11",,,"20.6",",,W","5.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-12",,,"24.4",",,W","7.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-13",,,"26.7",",,W","12.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-14",,,"28.9",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-15",,,"27.8",",,W","13.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-16",,,"17.2",",,W","8.9",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-17",,,"23.3",",,W","4.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-18",,,"30.6",",,W","15.6",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-19",,,"29.4",",,W","14.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-20",,,"20.0",",,W","8.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-21",,,"22.2",",,W","7.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-22",,,"24.4",",,W","13.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-23",,,"20.0",",,W","17.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-24",,,"26.1",",,W","17.8",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-25",,,"27.2",",,W","15.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-26",,,"25.6",",,W","13.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-27",,,"25.6",",,W","15.0",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-28",,,"28.3",",,W","12.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-29",,,"23.3",",,W","11.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-04-30",,,"25.0",",,W","6.1",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-01",,,"27.2",",,W","9.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-02",,,"28.3",",,W","13.3",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-03",,,"27.2",",,W","12.2",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-04",,,"28.9",",,W","14.4",",,W",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-05",,,"29.4",",,D","15.6",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-06",,,"31.1",",,D","21.1",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-07",,,"28.3",",,D","15.6",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-08",,,"27.8",",,D","15.6",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-09",,,"28.9",",,D","14.4",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-10",,,"31.1",",,D","15.6",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-11",,,"33.9",",,D","18.3",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-12",,,"34.4",",,D","18.9",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-13",,,"32.8",",,D","19.4",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-14",,,"29.4",",,D","19.4",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-15",,,"30.6",",,D","23.3",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-16",,,"30.0",",,D","21.7",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-17",,,"29.4",",,D","21.1",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-18",,,"26.7",",,D","22.8",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-19",,,"25.0",",,D","22.2",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-20",,,"28.9",",,D","21.1",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-21",,,"29.4",",,D","21.1",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-22",,,"29.4",",,D","21.1",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-23",,,"31.1",",,D","21.7",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-24",,,"29.4",",,D","21.7",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-25",,,"30.0",",,D","21.7",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-26",,,"30.6",",,D","22.2",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-27",,,"28.3",",,D","21.1",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-28",,,"26.7",",,D","23.3",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-29",,,"30.6",",,D","24.4",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-30",,,"30.0",",,D","22.8",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-05-31",,,"31.1",",,D","23.9",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-01",,,"33.9",",,D","23.3",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-02",,,"33.3",",,D","21.1",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-03",,,"33.3",",,D","21.7",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-04",,,"33.3",",,D","23.3",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-05",,,"31.1",",,D","21.7",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-06",,,"31.7",",,D","21.1",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-07",,,"31.7",",,D","22.2",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-08",,,"28.9",",,D","21.7",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-09",,,"27.8",",,D","22.2",",,D",,
"USW00013880","CHARLESTON INTL. AIRPORT, SC US","32.89943","-80.04075","12.2","2018-06-10",,,"31.7",",,D","21.7",",,D",,
