DATE,TMIN,TMAX
2017-12-01,-2.2287769784172653,8.288489208633097
2017-12-02,-2.6764705882352953,6.541176470588235
2017-12-03,-2.220588235294117,6.532116788321169
2017-12-04,-3.3764285714285736,8.131428571428573
2017-12-05,-0.05827338129496405,10.035251798561156
2017-12-06,-0.3171428571428571,9.982142857142861
2017-12-07,-1.741428571428572,3.8792857142857144
2017-12-08,-4.504316546762589,1.5906474820143885
2017-12-09,-5.167647058823527,0.32573529411764696
2017-12-10,-5.691851851851849,0.6140740740740742
2017-12-11,-4.838129496402876,-0.03669064748201438
2017-12-12,-5.822142857142854,0.7321428571428571
2017-12-13,-10.982857142857142,-1.087142857142857
2017-12-14,-12.457857142857144,-6.489285714285715
2017-12-15,-15.210071942446048,-5.872661870503599
2017-12-16,-12.686131386861323,-3.1671532846715316
2017-12-17,-11.618382352941177,-2.7816176470588236
2017-12-18,-8.98705035971223,0.32517985611510797
2017-12-19,-0.9970802919708031,6.186861313868613
2017-12-20,-1.3028776978417265,6.998561151079136
2017-12-21,-6.57205882352941,0.7441176470588231
2017-12-22,-6.527007299270075,-0.5419117647058824
2017-12-23,-3.6593984962406014,2.3166666666666664
2017-12-24,-3.282307692307694,2.32
2017-12-25,-5.306153846153847,0.6553846153846155
2017-12-26,-11.98115942028985,-3.101459854014598
2017-12-27,-17.260144927536228,-8.28248175182482
2017-12-28,-20.24014598540146,-10.688321167883213
2017-12-29,-19.937956204379557,-11.90583941605839
2017-12-30,-18.154814814814802,-9.73925925925926
2017-12-31,-19.636842105263145,-9.852631578947365
2018-01-01,-22.504477611940313,-12.462962962962962
2018-01-02,-20.486956521739117,-9.352898550724642
2018-01-03,-17.198561151079137,-6.210071942446046
2018-01-04,-14.569064748201434,-5.173381294964032
2018-01-05,-18.182733812949643,-8.79496402877698
2018-01-06,-19.891970802919715,-14.957664233576638
2018-01-07,-23.15629629629629,-12.269629629629627
2018-01-08,-17.143795620437956,-2.3445255474452558
2018-01-09,-5.437857142857142,1.8335714285714282
2018-01-10,-10.386956521739126,2.109420289855073
2018-01-11,-5.733333333333331,7.7553956834532345
2018-01-12,1.8781021897810224,13.428776978417261
2018-01-13,-11.031617647058821,9.934306569343066
2018-01-14,-19.268382352941185,-7.919117647058825
2018-01-15,-19.742335766423356,-8.277372262773715
2018-01-16,-14.807913669064753,-4.044604316546764
2018-01-17,-10.894160583941602,-2.63695652173913
2018-01-18,-14.420437956204381,-4.375912408759123
2018-01-19,-12.26204379562044,-2.4058394160583942
2018-01-20,-6.852985074626863,4.285074626865673
2018-01-21,-3.4421052631578974,6.457142857142857
2018-01-22,-1.6656934306569342,5.665693430656936
2018-01-23,0.6094890510948904,8.179562043795622
2018-01-24,-5.711111111111115,6.878102189781021
2018-01-25,-11.19782608695652,-3.1166666666666663
2018-01-26,-11.75294117647059,-1.5386861313868627
2018-01-27,-7.883088235294116,5.7889705882352915
2018-01-28,-1.642537313432836,8.478358208955227
2018-01-29,-4.713138686131387,5.761764705882352
2018-01-30,-8.317391304347831,0.592086330935252
2018-01-31,-14.397857142857147,-3.2407142857142848
2018-02-01,-9.849285714285713,2.1021428571428564
2018-02-02,-11.340714285714284,2.5821428571428577
2018-02-03,-14.592700729926992,-5.5452554744525555
2018-02-04,-9.502985074626867,0.7544776119402984
2018-02-05,-9.535036496350358,1.2594202898550724
2018-02-06,-11.754285714285714,-3.2510638297872347
2018-02-07,-11.087050359712233,-1.9671428571428566
2018-02-08,-11.463571428571436,-2.6285714285714286
2018-02-09,-13.491366906474818,-3.3172661870503592
2018-02-10,-9.026666666666666,1.588235294117647
2018-02-11,-2.704444444444445,5.039259259259261
2018-02-12,-4.581751824817516,6.673381294964029
2018-02-13,-11.86304347826087,0.32857142857142846
2018-02-14,-8.918115942028983,3.29568345323741
2018-02-15,-0.7094890510948905,9.014388489208633
2018-02-16,-0.14452554744525525,11.142028985507242
2018-02-17,-8.306015037593987,4.022556390977443
2018-02-18,-6.426315789473681,2.1413533834586467
2018-02-19,-4.722727272727271,5.4162962962962995
2018-02-20,1.454347826086956,12.117391304347821
2018-02-21,5.068613138686133,18.484671532846708
2018-02-22,-0.8817518248175176,14.55434782608696
2018-02-23,-2.8688405797101457,3.4499999999999997
2018-02-24,-0.38646616541353385,7.172180451127819
2018-02-25,0.49924812030075205,7.20902255639098
2018-02-26,-0.20143884892086325,8.212230215827336
2018-02-27,-3.1518248175182504,9.482481751824821
2018-02-28,-1.332846715328467,12.65036496350365
2018-03-01,0.03088235294117645,12.857352941176465
2018-03-02,-1.3114503816793883,5.605343511450381
2018-03-03,-2.245454545454546,1.942424242424244
2018-03-04,-3.168181818181819,2.077272727272727
2018-03-05,-5.635555555555554,1.385185185185185
2018-03-06,-5.797014925373134,2.4552238805970132
2018-03-07,-3.2798507462686572,3.7313432835820883
2018-03-08,-3.06969696969697,1.8503816793893118
2018-03-09,-4.570895522388058,1.2925373134328348
2018-03-10,-3.728244274809161,1.7404580152671745
2018-03-11,-5.034883720930228,1.4890624999999995
2018-03-12,-7.143609022556392,1.8789473684210511
2018-03-13,-5.562121212121212,2.022727272727273
2018-03-14,-3.7007633587786244,0.8358778625954201
2018-03-15,-4.540601503759398,1.415789473684211
2018-03-16,-6.034586466165417,2.1060150375939855
2018-03-17,-8.432558139534887,0.576744186046511
2018-03-18,-11.902307692307689,2.8200000000000003
2018-03-19,-11.073880597014927,2.4156716417910444
2018-03-20,-11.346268656716425,1.3582089552238812
2018-03-21,-9.159398496240602,2.319548872180452
2018-03-22,-5.682089552238807,3.773333333333332
