DATE,TMIN,TMAX
2017-12-01,-4.8500000000000005,5.2
2017-12-02,-3.4387096774193555,4.696774193548386
2017-12-03,-4.450000000000001,2.2774193548387105
2017-12-04,-5.476923076923076,3.0234375
2017-12-05,-5.136923076923075,4.36923076923077
2017-12-06,-2.0265625000000007,9.348437500000001
2017-12-07,-3.840625000000001,5.489062500000003
2017-12-08,-4.732812499999999,2.5203125
2017-12-09,-5.246031746031744,1.3777777777777775
2017-12-10,-6.253968253968255,0.219047619047619
2017-12-11,-9.456250000000002,0.02031249999999994
2017-12-12,-12.8375,-0.16093749999999998
2017-12-13,-11.270769230769234,9.052587739251276e-17
2017-12-14,-13.739062500000001,-5.009375
2017-12-15,-16.667187499999997,-7.3421875
2017-12-16,-15.85645161290323,-5.816129032258061
2017-12-17,-16.25873015873016,-5.260317460317461
2017-12-18,-17.8015625,-7.309374999999998
2017-12-19,-13.283076923076925,-4.396923076923075
2017-12-20,-8.520312499999998,1.7171875000000008
2017-12-21,-12.770312500000003,-1.0328125000000004
2017-12-22,-17.065079365079363,-7.9174603174603195
2017-12-23,-15.157142857142858,-4.999999999999999
2017-12-24,-9.5953125,0.328125
2017-12-25,-12.591935483870966,-3.6935483870967722
2017-12-26,-14.54126984126984,-6.0174603174603165
2017-12-27,-20.899999999999995,-9.289062499999996
2017-12-28,-23.890625,-14.742187500000004
2017-12-29,-25.707812500000003,-17.118750000000002
2017-12-30,-26.166153846153843,-15.567692307692306
2017-12-31,-25.192187500000006,-14.412499999999998
2018-01-01,-25.270312500000003,-15.784374999999999
2018-01-02,-24.85468749999999,-14.743750000000004
2018-01-03,-23.778125,-10.368749999999999
2018-01-04,-19.0796875,-4.062500000000002
2018-01-05,-16.325,-3.359375000000001
2018-01-06,-22.307936507936514,-13.698412698412694
2018-01-07,-24.56666666666667,-16.073015873015873
2018-01-08,-20.45714285714286,-9.41904761904762
2018-01-09,-11.725000000000001,-2.4218749999999987
2018-01-10,-12.983870967741932,0.8126984126984133
2018-01-11,-9.266666666666667,3.05079365079365
2018-01-12,0.7777777777777775,8.501587301587303
2018-01-13,-3.5349206349206352,10.485714285714286
2018-01-14,-16.4983870967742,-2.144262295081968
2018-01-15,-20.880645161290317,-9.932258064516132
2018-01-16,-18.07258064516129,-8.695161290322583
2018-01-17,-12.198461538461542,-4.478461538461538
2018-01-18,-11.92769230769231,-2.8676923076923084
2018-01-19,-12.283076923076925,-2.126153846153846
2018-01-20,-7.023809523809525,1.2095238095238094
2018-01-21,-4.973015873015872,4.201587301587303
2018-01-22,-7.526562500000002,0.8015625
2018-01-23,-8.959375,-1.1015625
2018-01-24,-8.326562500000003,2.09375
2018-01-25,-14.614062499999992,-2.4703125
2018-01-26,-16.523076923076925,-7.449230769230771
2018-01-27,-16.30952380952381,-1.1253968253968258
2018-01-28,-8.582258064516129,5.674193548387098
2018-01-29,-8.69375,4.2546875
2018-01-30,-11.315384615384614,-4.656923076923076
2018-01-31,-14.43846153846154,-6.633846153846154
2018-02-01,-11.928125000000001,-2.7890625000000004
2018-02-02,-10.115873015873019,-0.37619047619047613
2018-02-03,-20.972131147540978,-6.047540983606556
2018-02-04,-18.832786885245905,-3.278688524590164
2018-02-05,-9.993548387096773,3.2193548387096773
2018-02-06,-13.398412698412699,0.4301587301587302
2018-02-07,-16.02461538461538,-3.484615384615384
2018-02-08,-15.478461538461536,-5.4230769230769225
2018-02-09,-20.792063492063495,-4.777777777777779
2018-02-10,-16.51451612903226,-2.1112903225806456
2018-02-11,-5.27741935483871,0.8838709677419356
2018-02-12,-3.906249999999999,1.7531249999999996
2018-02-13,-13.976923076923077,-0.8938461538461535
2018-02-14,-12.698461538461537,-0.927692307692308
2018-02-15,-8.22857142857143,5.25873015873016
2018-02-16,-5.845312499999997,6.556249999999999
2018-02-17,-12.438709677419359,3.0338709677419344
2018-02-18,-10.203124999999998,0.7359375
2018-02-19,-12.638095238095243,3.6857142857142855
2018-02-20,-6.192187500000002,5.6546875000000005
2018-02-21,-0.2306451612903225,7.5048387096774185
2018-02-22,-4.90327868852459,10.990163934426231
2018-02-23,-10.98730158730159,0.5952380952380955
2018-02-24,-7.642857142857143,4.114285714285714
2018-02-25,-6.559016393442622,4.277049180327868
2018-02-26,-4.51875,2.920312500000001
2018-02-27,-5.020312499999997,7.032812500000001
2018-02-28,-3.6569230769230767,8.264615384615382
2018-03-01,-1.7859375000000006,8.618750000000002
2018-03-02,-2.1580645161290315,5.395161290322582
2018-03-03,-0.959016393442623,3.8655737704918036
2018-03-04,-0.5500000000000002,4.3100000000000005
2018-03-05,-1.4222222222222216,4.122222222222222
2018-03-06,-2.501587301587301,3.5603174603174614
2018-03-07,-2.478125,2.2531250000000007
2018-03-08,-3.0777777777777793,-0.16825396825396816
2018-03-09,-5.780952380952381,0.21587301587301588
2018-03-10,-4.9612903225806475,1.4758064516129035
2018-03-11,-4.185483870967744,2.5500000000000003
2018-03-12,-7.841269841269838,4.00793650793651
2018-03-13,-6.031249999999999,3.0078125
2018-03-14,-2.609523809523809,-0.055555555555555546
2018-03-15,-2.6999999999999997,1.592063492063492
2018-03-16,-5.201587301587302,1.9825396825396828
2018-03-17,-11.220967741935485,-1.6725806451612906
2018-03-18,-15.770967741935486,-4.9612903225806475
2018-03-19,-14.9203125,-3.1492063492063496
2018-03-20,-12.31269841269841,0.019047619047618945
2018-03-21,-11.614285714285717,3.923809523809523
2018-03-22,-7.761904761904764,4.234920634920634
2018-03-23,-4.9370967741935505,5.280645161290323
2018-03-24,-4.1967741935483875,6.461290322580646
