DATE,TMIN,TMAX
2017-12-01,8.021176470588236,21.918823529411757
2017-12-02,10.142528735632183,19.86666666666667
2017-12-03,7.670114942528735,17.136781609195406
2017-12-04,4.4670454545454525,18.894318181818193
2017-12-05,6.467816091954021,19.44252873563218
2017-12-06,8.251162790697675,19.80804597701149
2017-12-07,5.2151162790697665,13.30813953488372
2017-12-08,3.6011627906976735,8.071428571428571
2017-12-09,1.2305882352941173,5.8811764705882394
2017-12-10,-3.493103448275862,6.669767441860463
2017-12-11,-3.190909090909092,10.037931034482753
2017-12-12,-0.6705882352941179,13.255813953488367
2017-12-13,-2.9305882352941173,12.620930232558138
2017-12-14,-1.1761904761904762,11.341176470588232
2017-12-15,1.0857142857142854,14.798823529411763
2017-12-16,-3.0267441860465123,12.541176470588235
2017-12-17,-2.7392857142857148,12.264634146341466
2017-12-18,2.141176470588236,15.801162790697676
2017-12-19,7.752325581395348,20.794117647058822
2017-12-20,9.717241379310348,21.180459770114936
2017-12-21,8.577011494252876,16.63529411764706
2017-12-22,6.014117647058823,15.777906976744184
2017-12-23,7.560714285714285,18.662650602409638
2017-12-24,8.61898734177215,19.772839506172836
2017-12-25,2.1901234567901233,13.281707317073167
2017-12-26,-0.6094117647058821,8.860000000000001
2017-12-27,0.3083333333333334,9.157317073170724
2017-12-28,-1.6114942528735638,7.438372093023253
2017-12-29,-3.189887640449438,6.30344827586207
2017-12-30,-3.5630952380952388,10.531325301204816
2017-12-31,-2.5345238095238103,10.762352941176463
2018-01-01,-4.936046511627907,3.2341176470588247
2018-01-02,-10.712359550561798,0.671764705882353
2018-01-03,-9.301176470588238,1.141176470588235
2018-01-04,-8.694186046511625,1.6930232558139542
2018-01-05,-10.760227272727267,3.538202247191013
2018-01-06,-10.075862068965513,3.5126436781609196
2018-01-07,-10.786363636363635,1.7804597701149414
2018-01-08,-8.46511627906977,4.541379310344826
2018-01-09,-2.677011494252875,13.89659090909091
2018-01-10,3.360465116279069,19.182954545454546
2018-01-11,8.772093023255811,19.142045454545453
2018-01-12,10.9735632183908,20.197701149425292
2018-01-13,0.37816091954022985,16.912790697674417
2018-01-14,-4.542352941176473,7.645783132530119
2018-01-15,-5.679999999999999,5.480246913580248
2018-01-16,-5.7829545454545475,8.125000000000005
2018-01-17,-4.493023255813954,10.07790697674419
2018-01-18,-8.27640449438202,5.23370786516854
2018-01-19,-6.753409090909089,9.70909090909091
2018-01-20,-4.124705882352942,15.444705882352945
2018-01-21,-0.9941860465116281,18.306976744186052
2018-01-22,1.9126436781609188,20.065517241379304
2018-01-23,5.073809523809525,19.012790697674426
2018-01-24,-0.026436781609195457,17.796551724137938
2018-01-25,-2.588636363636364,14.299999999999995
2018-01-26,-2.7931818181818198,13.513636363636358
2018-01-27,0.7471264367816095,15.74883720930232
2018-01-28,8.262352941176468,16.97586206896552
2018-01-29,8.09195402298851,15.580459770114945
2018-01-30,-0.10470588235294112,13.308045977011496
2018-01-31,-4.962352941176471,9.65731707317073
2018-02-01,-3.102298850574713,13.25977011494253
2018-02-02,0.44534883720930235,16.20813953488372
2018-02-03,-3.1439024390243895,9.686585365853663
2018-02-04,-0.9144578313253018,9.161445783132534
2018-02-05,2.0714285714285716,12.440229885057477
2018-02-06,0.06436781609195398,15.552873563218387
2018-02-07,3.888372093023256,19.08372093023256
2018-02-08,5.551764705882353,17.964367816091954
2018-02-09,0.23095238095238085,15.505952380952381
2018-02-10,4.4964705882352956,17.528571428571432
2018-02-11,12.848809523809523,20.432941176470592
2018-02-12,14.48275862068966,21.5632183908046
2018-02-13,6.956626506024095,19.03012048192771
2018-02-14,5.659523809523809,13.223529411764709
2018-02-15,8.86071428571429,20.163095238095238
2018-02-16,14.58255813953489,25.29080459770114
2018-02-17,13.27558139534884,24.437209302325584
2018-02-18,10.094117647058825,17.987951807228917
2018-02-19,10.24235294117647,19.5835294117647
2018-02-20,11.899999999999997,21.37882352941176
2018-02-21,14.899999999999991,25.394117647058817
2018-02-22,16.047058823529408,26.22823529411763
2018-02-23,12.649411764705878,26.16470588235294
2018-02-24,13.165116279069771,26.03139534883721
2018-02-25,15.23373493975904,25.760714285714275
2018-02-26,12.62674418604651,22.466279069767456
2018-02-27,4.839999999999998,18.92530120481928
2018-02-28,5.460465116279068,17.169767441860476
2018-03-01,9.259523809523806,18.43058823529411
2018-03-02,7.229411764705886,21.748235294117656
2018-03-03,2.179761904761905,17.497560975609762
2018-03-04,0.5457831325301206,17.00595238095239
2018-03-05,-0.443529411764706,16.86941176470588
2018-03-06,3.4975903614457833,16.489285714285717
2018-03-07,4.504651162790696,13.644186046511631
2018-03-08,-1.745348837209303,12.931395348837208
2018-03-09,-2.832142857142857,12.226190476190471
2018-03-10,-0.21647058823529414,16.361176470588237
2018-03-11,4.741666666666666,18.53529411764706
2018-03-12,4.308235294117649,13.858139534883726
2018-03-13,-0.8720930232558138,10.54166666666667
2018-03-14,-0.6694117647058824,12.653488372093024
2018-03-15,-2.0505882352941183,13.969411764705884
2018-03-16,2.2964285714285704,21.3046511627907
2018-03-17,6.44642857142857,23.619047619047628
2018-03-18,9.246428571428572,22.863529411764706
2018-03-19,10.650588235294125,21.379761904761907
2018-03-20,11.143023255813954,20.458139534883728
2018-03-21,5.08313253012048,19.80120481927711
2018-03-22,-0.17058823529411768,11.794047619047618
2018-03-23,-0.4697674418604651,15.573255813953487
2018-03-24,2.7219512195121953,16.791666666666664
2018-03-25,4.3202380952380945,14.695238095238091
2018-03-26,4.243529411764705,12.155952380952382
2018-03-27,5.554117647058824,13.202352941176477
